frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,gps_intent_family,planner_intent_family,turn_lock_family,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,planner_family,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
111,19.468350410461426,2026-03-24T02:48:07.095932,46.07,1.0,3.01,0.0,4.81,0.0,0.0,58.95,17.67,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86128,0.72,0.7461,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1852,0,,,,,,0,,,,912276,203991,0
112,19.526905059814453,2026-03-24T02:48:07.154486,44.64,0.0,3.02,0.0,5.24,0.0,0.0,57.55,17.7,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86081,0.72,0.7462,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1853,0,,,,,,0,,,,911260,203933,0
113,19.58704948425293,2026-03-24T02:48:07.214631,44.99,0.0,3.03,0.0,4.53,0.0,0.0,59.14,17.68,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86073,0.72,0.7462,0,0.28,right_sharp,right,0.9572,0.9744,10.6405,0.1853,0,,,,,,0,,,,911961,203961,0
114,19.641038179397583,2026-03-24T02:48:07.268620,39.29,1.0,3.04,0.0,5.64,0.0,1.0,53.99,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86123,0.72,0.7462,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1851,0,,,,,,0,,,,912851,204065,0
115,19.69603419303894,2026-03-24T02:48:07.323615,41.29,0.0,3.52,0.0,4.06,0.0,0.0,55.0,17.73,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86149,0.72,0.7462,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1846,0,,,,,,0,,,,913916,204081,0
116,19.755976676940918,2026-03-24T02:48:07.383558,44.29,1.01,3.51,0.0,6.11,0.0,0.0,59.94,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86106,0.72,0.7462,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1849,0,,,,,,0,,,,914358,204045,0
117,19.81667709350586,2026-03-24T02:48:07.444258,45.11,0.0,4.34,0.0,5.38,0.0,0.51,60.7,17.7,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86144,0.72,0.7461,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1847,0,,,,,,0,,,,914464,204072,0
118,19.874329805374146,2026-03-24T02:48:07.501911,44.03,1.01,3.52,0.0,5.07,0.0,0.0,57.65,17.67,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86026,0.72,0.7462,0,0.28,right_sharp,right,0.9571,0.9744,10.6405,0.1857,0,,,,,,0,,,,913526,203866,0
119,19.932530641555786,2026-03-24T02:48:07.560112,42.91,0.0,4.24,0.0,4.38,0.0,0.0,56.07,17.64,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86026,0.72,0.7462,0,0.28,right_sharp,right,0.9571,0.9744,10.6405,0.1857,0,,,,,,0,,,,912880,203882,0
120,19.986878156661987,2026-03-24T02:48:07.614459,39.55,0.0,2.51,0.0,5.75,0.0,0.5,54.35,17.64,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86296,0.72,0.7462,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.1844,0,,,,,,0,,,,916220,204284,0
121,20.042115688323975,2026-03-24T02:48:07.669697,41.65,1.0,3.02,0.0,5.05,0.0,0.0,55.24,17.74,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86136,0.72,0.7462,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1849,0,,,,,,0,,,,915246,203977,0
122,20.093737602233887,2026-03-24T02:48:07.721319,37.72,0.0,3.02,0.0,4.02,0.0,1.01,51.62,17.78,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86073,0.72,0.7464,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.184,0,,,,,,0,,,,913791,203813,0
123,20.154311656951904,2026-03-24T02:48:07.781893,45.83,0.0,3.99,0.0,6.13,0.0,0.0,60.57,17.75,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86174,0.72,0.7463,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1845,0,,,,,,0,,,,913613,204058,0
124,20.209089756011963,2026-03-24T02:48:07.836671,39.61,0.0,4.19,0.0,4.86,0.0,0.0,53.77,17.77,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86203,0.72,0.7463,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.1843,0,,,,,,0,,,,913130,204133,0
125,20.267369747161865,2026-03-24T02:48:07.894951,44.19,0.0,4.03,0.0,5.0,0.0,0.0,58.28,17.71,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86153,0.72,0.7462,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1849,0,,,,,,0,,,,910792,204012,0
126,20.32370638847351,2026-03-24T02:48:07.951288,41.7,1.01,3.52,0.0,5.08,0.0,0.0,56.34,17.66,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86275,0.72,0.7461,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.184,0,,,,,,0,,,,911932,204232,0
127,20.380021572113037,2026-03-24T02:48:08.007603,42.09,0.0,3.01,0.0,5.53,0.0,0.0,56.32,17.64,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86136,0.72,0.7462,0,0.28,right_sharp,right,0.9573,0.9744,10.6405,0.1851,0,,,,,,0,,,,911224,203961,0
128,20.43225908279419,2026-03-24T02:48:08.059841,37.59,0.0,4.03,0.0,4.05,0.0,0.0,51.23,17.7,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86077,0.72,0.7462,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1847,0,,,,,,0,,,,909321,203814,0
129,20.48748207092285,2026-03-24T02:48:08.115063,41.14,1.0,3.39,0.0,5.58,0.0,0.0,55.22,17.73,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86128,0.72,0.7462,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.1843,0,,,,,,0,,,,909997,203929,0
130,20.54319143295288,2026-03-24T02:48:08.170773,41.3,0.0,3.02,0.0,4.34,0.0,0.0,54.21,17.8,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86111,0.72,0.7462,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.1843,0,,,,,,0,,,,910893,203875,0
131,20.601420640945435,2026-03-24T02:48:08.229002,44.62,0.0,3.04,0.0,4.53,0.0,0.0,57.22,17.78,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86111,0.72,0.7463,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1848,0,,,,,,0,,,,911766,203918,0
132,20.65718984603882,2026-03-24T02:48:08.284771,41.08,0.0,3.52,0.0,5.64,0.0,0.0,54.75,17.87,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86136,0.72,0.7462,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.1843,0,,,,,,0,,,,912806,203993,0
133,20.71379017829895,2026-03-24T02:48:08.341372,41.8,1.0,3.03,0.0,5.06,0.0,1.01,56.6,17.82,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86178,0.72,0.7462,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.1841,0,,,,,,0,,,,911407,204114,0
134,20.77045178413391,2026-03-24T02:48:08.398033,43.51,1.04,3.02,0.0,4.55,0.0,0.0,56.66,17.78,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86106,0.72,0.7462,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1844,0,,,,,,0,,,,912304,203983,0
135,20.82746458053589,2026-03-24T02:48:08.455046,42.92,1.03,3.01,0.0,4.98,0.0,0.0,57.01,17.78,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.863,0.72,0.7462,0,0.28,right_sharp,right,0.9576,0.9744,10.6405,0.1836,0,,,,,,0,,,,913486,204355,0
136,20.89038372039795,2026-03-24T02:48:08.517965,47.27,0.0,4.02,0.0,6.61,0.0,0.0,61.91,17.69,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86187,0.72,0.7462,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.1844,0,,,,,,0,,,,912923,204228,0
137,20.945038080215454,2026-03-24T02:48:08.572620,39.99,1.01,3.51,0.0,5.08,0.0,0.0,54.65,17.67,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86212,0.72,0.7462,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.1844,0,,,,,,0,,,,910619,204270,0
138,21.001093864440918,2026-03-24T02:48:08.628675,42.18,0.0,4.2,0.0,5.55,0.0,0.0,56.06,17.65,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86174,0.72,0.7462,0,0.28,right_sharp,right,0.9574,0.9744,10.6405,0.1845,0,,,,,,0,,,,910733,204239,0
139,21.05765390396118,2026-03-24T02:48:08.685235,40.43,0.0,4.53,0.0,5.07,0.0,1.0,56.56,17.58,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86187,0.72,0.7463,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.184,0,,,,,,0,,,,909360,204224,0
140,21.11249041557312,2026-03-24T02:48:08.740072,42.62,0.0,3.02,0.0,4.02,0.0,0.0,54.84,17.64,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86174,0.72,0.7463,0,0.28,right_sharp,right,0.9575,0.9744,10.6405,0.184,0,,,,,,0,,,,909273,204195,0
141,21.166927576065063,2026-03-24T02:48:08.794509,39.96,0.0,4.03,0.0,4.42,0.0,0.5,53.43,17.68,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86208,0.72,0.7463,0,0.28,right_sharp,right,0.9576,0.9744,10.6405,0.1836,0,,,,,,0,,,,908464,204250,0
142,21.218637704849243,2026-03-24T02:48:08.846219,38.06,0.0,4.08,0.0,4.55,0.0,0.0,50.71,17.79,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86178,0.72,0.7463,0,0.28,right_sharp,right,0.9576,0.9744,10.6405,0.1837,0,,,,,,0,,,,909843,204224,0
143,21.273245811462402,2026-03-24T02:48:08.900827,41.41,0.0,3.02,0.0,5.04,0.0,0.0,54.61,17.77,4.191,4.191,STRAIGHT,right,right,,1.227,1.227,"CMD,4.2,1.23",3.265,0.1018,3.201,0.536,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,4,480.0,0,0,dijkstra,,template,0.86199,0.72,0.7463,0,0.28,right_sharp,right,0.9576,0.9744,10.6405,0.1836,0,,,,,,0,,,,910965,204258,0
